MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
21.0,32.0,11.0,28.0,4.0,32.0,11.0,79.0,68.0,56.75,22.875,79.0,44.955912,72.64,27.684088000000003,62.29227675,10.347723250000001,72.64,1211.4,1814.0,602.5999999999999,1501.2,289.79999999999995,1211.4,3.0,14.0,11.0,10.0,4.0,14.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,170.0,50.0,134.0,18.0,120.0,1.36,2.01,0.6499999999999997,1.815,0.22749999999999987,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,10.0,9.0,7.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,10.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.0,2.0,4.0,10.245,23.005,12.76,19.6225,4.688750000000001,23.005,0.0,0.383,0.383,0.1915,0.1915,0.383,0.0,1.5484712,1.5484712,0.3871193875,0.58067590625,0.0,194.0,225.0,31.0,209.5,15.5,225.0
8.0,27.0,19.0,14.4,7.6800000000000015,8.0,11.0,87.0,76.0,66.0,25.2,87.0,15.9994,58.933195,42.933794999999996,30.377461399999998,17.25367368,15.9994,54.8,1814.0,1759.2,749.28,833.376,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,170.0,104.0,98.8,39.36,66.0,1.36,3.44,2.08,2.712,0.8735999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,22.235,13.129999999999999,11.959,4.1104,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969551,0.49551027599999997,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0
8.0,24.0,16.0,12.833333333333334,6.4444444444444455,8.0,11.0,87.0,76.0,68.0,25.333333333333332,87.0,15.9994,51.9961,35.9967,26.824935333333332,14.434047111111111,15.9994,54.8,2180.0,2125.2,702.1999999999999,863.2000000000002,54.8,3.0,16.0,13.0,12.166666666666666,5.111111111111112,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,170.0,104.0,95.5,39.333333333333336,66.0,1.36,3.44,2.08,2.796666666666667,0.8577777777777778,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,5.0,5.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.5,0.8333333333333334,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,9.0,9.0,2.3333333333333335,3.1111111111111107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8333333333333335,2.444444444444444,2.0,9.105,22.235,13.129999999999999,11.640833333333333,3.531388888888889,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.0583333333333333e-06,1.763888888888889e-06,0.0,12.0,229.0,217.0,78.5,88.66666666666667,12.0
21.0,29.0,8.0,26.333333333333332,3.555555555555556,29.0,11.0,64.0,53.0,46.333333333333336,23.555555555555554,64.0,44.955912,63.546,18.590088,57.349304,8.262261333333335,63.546,1357.77,1814.0,456.23,1509.8466666666666,202.76888888888888,1357.77,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,170.0,38.0,144.66666666666666,16.888888888888886,132.0,1.36,1.9,0.5399999999999998,1.72,0.2399999999999999,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.6666666666666665,3.555555555555556,1.0,11.07,22.235,11.165,14.791666666666666,4.962222222222222,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,2.1166666666666666e-06,2.8222222222222227e-06,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0
8.0,29.0,21.0,16.5,8.5,8.0,11.0,87.0,76.0,62.25,25.625,87.0,15.9994,63.546,47.5466,35.125178,19.125777999999997,15.9994,54.8,1814.0,1759.2,820.3425,765.5425,54.8,3.0,16.0,13.0,11.5,4.5,16.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,170.0,104.0,108.5,42.5,66.0,1.36,3.44,2.08,2.535,0.905,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.75,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.5,2.25,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.75,2.0,9.105,22.235,13.129999999999999,12.87875,4.678125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.5875e-06,2.3812500000000003e-06,0.0,12.0,225.0,213.0,110.75,98.75,12.0
21.0,31.0,10.0,27.666666666666668,4.444444444444444,31.0,11.0,74.0,63.0,53.0,28.0,74.0,44.955912,69.723,24.767088,61.46730399999999,11.00759466666667,69.723,302.91,1814.0,1511.09,806.6066666666667,671.5955555555555,302.91,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,4.0,4.0,0.0,4.0,0.0,4.0,122.0,170.0,48.0,138.0,21.333333333333332,122.0,1.36,1.81,0.44999999999999996,1.6600000000000001,0.19999999999999996,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.333333333333333,1.7777777777777777,5.0,18.8575,22.235,3.3774999999999977,19.983333333333334,1.5011111111111102,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,2.1166666666666666e-06,2.8222222222222227e-06,0.0,64.0,194.0,130.0,107.33333333333333,57.77777777777777,64.0
21.0,32.0,11.0,28.333333333333332,4.888888888888889,32.0,11.0,79.0,68.0,56.333333333333336,30.222222222222218,79.0,44.955912,72.64,27.684088000000003,63.41197066666666,12.304039111111114,72.64,1211.4,1814.0,602.5999999999999,1412.2666666666667,267.82222222222214,1211.4,3.0,14.0,11.0,10.333333333333334,4.888888888888888,14.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,170.0,50.0,136.66666666666666,22.222222222222218,120.0,1.36,2.01,0.6499999999999997,1.7933333333333332,0.28888888888888875,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,10.333333333333334,4.888888888888888,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.666666666666667,2.2222222222222223,4.0,22.235,23.005,0.7699999999999996,22.748333333333335,0.34222222222222126,23.005,0.0,0.383,0.383,0.25533333333333336,0.1702222222222222,0.383,0.0,6.35e-06,6.35e-06,2.1166666666666666e-06,2.8222222222222227e-06,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0
21.0,80.0,59.0,50.5,29.5,21.0,11.0,71.0,60.0,41.0,30.0,11.0,44.955912,200.59,155.63408800000002,122.772956,77.81704400000001,44.955912,234.32,1814.0,1579.68,1024.16,789.84,234.32,3.0,12.0,9.0,7.5,4.5,3.0,4.0,6.0,2.0,5.0,1.0,4.0,132.0,170.0,38.0,151.0,19.0,132.0,1.36,2.0,0.6399999999999999,1.6800000000000002,0.31999999999999995,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.5,4.5,1.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,26.0,23.0,14.5,11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,22.235,25.2375862069,3.002586206900002,23.736293103450002,1.501293103450001,22.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,3.175e-06,3.175e-06,0.0,166.0,194.0,28.0,180.0,14.0,166.0
21.0,77.0,56.0,49.0,28.0,21.0,11.0,60.0,49.0,35.5,24.5,11.0,44.955912,192.217,147.26108800000003,118.586456,73.63054400000001,44.955912,1814.0,2739.0,925.0,2276.5,462.5,1814.0,3.0,9.0,6.0,6.0,3.0,3.0,4.0,6.0,2.0,5.0,1.0,4.0,141.0,170.0,29.0,155.5,14.5,141.0,1.36,2.2,0.8400000000000001,1.7800000000000002,0.42000000000000004,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.0,3.0,1.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,23.0,20.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,3.0,3.0,14.21,22.235,8.024999999999999,18.2225,4.012499999999999,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,3.175e-06,3.175e-06,0.0,194.0,225.0,31.0,209.5,15.5,194.0
7.0,21.0,14.0,14.0,7.0,7.0,11.0,82.0,71.0,46.5,35.5,11.0,14.0067,44.955912,30.949211999999996,29.481306,15.474605999999998,14.0067,63.05,1814.0,1750.95,938.525,875.475,63.05,3.0,15.0,12.0,9.0,6.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,170.0,99.0,120.5,49.5,71.0,1.36,3.04,1.68,2.2,0.84,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,3.0,3.0,14.76875,22.235,7.466249999999999,18.501875,3.7331249999999994,14.76875,0.0,6.437,6.437,3.2185,3.2185,0.0,0.0,6.35e-06,6.35e-06,3.175e-06,3.175e-06,0.0,194.0,194.0,0.0,194.0,0.0,194.0
21.0,51.0,30.0,33.333333333333336,11.777777777777779,21.0,11.0,85.0,74.0,52.333333333333336,27.555555555555554,11.0,44.955912,121.76,76.80408800000001,75.13643733333333,31.082375111111116,44.955912,903.78,1814.0,910.22,1481.9266666666665,385.4311111111112,903.78,3.0,15.0,12.0,9.333333333333334,4.222222222222222,3.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,124.0,170.0,46.0,144.33333333333334,17.111111111111114,124.0,1.36,2.05,0.6899999999999997,1.7733333333333334,0.2755555555555554,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,1.0,10.0,9.0,6.333333333333333,3.555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,9.333333333333334,4.222222222222222,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,3.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.666666666666667,2.8888888888888893,2.0,10.32,31.56,21.24,21.371666666666666,7.3677777777777775,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1984670166666667,0.2646184555555556,0.0,166.0,225.0,59.0,195.0,20.0,166.0
15.0,78.0,63.0,38.0,26.666666666666668,15.0,11.0,83.0,72.0,52.333333333333336,27.555555555555554,11.0,30.973762,195.084,164.110238,90.33789133333335,69.83073911111111,30.973762,317.3,2041.4,1724.1000000000001,1390.9000000000003,715.7333333333332,317.3,3.0,15.0,12.0,9.333333333333334,4.222222222222222,3.0,3.0,6.0,3.0,4.333333333333333,1.111111111111111,3.0,107.0,170.0,63.0,137.66666666666666,21.555555555555554,107.0,1.36,2.28,0.9199999999999997,1.9433333333333334,0.3888888888888888,1.36,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,3.3333333333333335,3.7777777777777772,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,3.0,24.0,21.0,10.666666666666666,8.888888888888888,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,3.3333333333333335,3.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.666666666666667,2.8888888888888893,2.0,15.02,22.5702380952,7.550238095200001,19.94174603173333,3.2811640211555564,15.02,0.0,1.625,1.625,0.5416666666666666,0.7222222222222222,0.0,0.0,6.35e-06,6.35e-06,2.1166666666666666e-06,2.8222222222222223e-06,0.0,2.0,225.0,223.0,140.33333333333334,92.22222222222221,2.0
21.0,45.0,24.0,33.0,12.0,21.0,11.0,59.0,48.0,35.0,24.0,11.0,44.955912,102.9055,57.949588000000006,73.930706,28.974794000000003,44.955912,1814.0,2237.0,423.0,2025.5,211.5,1814.0,3.0,9.0,6.0,6.0,3.0,3.0,4.0,5.0,1.0,4.5,0.5,4.0,142.0,170.0,28.0,156.0,14.0,142.0,1.36,2.28,0.9199999999999997,1.8199999999999998,0.45999999999999985,1.36,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,3.0,3.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.5,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,3.0,3.0,13.64,22.235,8.594999999999999,17.9375,4.297499999999999,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,3.175e-06,3.175e-06,0.0,194.0,225.0,31.0,209.5,15.5,194.0
6.0,45.0,39.0,32.4,15.12,45.0,11.0,77.0,66.0,53.0,16.8,59.0,12.0107,102.9055,90.8948,73.1366224,35.722653120000004,102.9055,1814.0,3823.0,2009.0,2469.6,541.3599999999999,2237.0,3.0,14.0,11.0,8.8,2.3199999999999994,9.0,2.0,5.0,3.0,4.2,0.96,5.0,76.0,170.0,94.0,134.4,23.359999999999996,142.0,1.36,2.55,1.1899999999999997,2.15,0.3159999999999999,2.28,1.0,2.0,1.0,1.4,0.48,1.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,8.0,8.0,5.0,3.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.8,2.6399999999999997,9.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,9.0,9.0,3.0,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.4,1.8400000000000003,3.0,5.64,22.235,16.595,13.759,3.3903999999999996,13.64,0.0,4.496,4.496,0.8992000000000001,1.4387200000000002,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,194.0,225.0,31.0,212.6,14.88,225.0
21.0,51.0,30.0,39.333333333333336,12.222222222222221,21.0,11.0,85.0,74.0,52.666666666666664,27.777777777777782,11.0,44.955912,121.76,76.80408800000001,91.045304,30.726261333333337,44.955912,903.78,1828.05,924.27,1515.2766666666666,407.6644444444444,903.78,3.0,15.0,12.0,9.333333333333334,4.222222222222222,3.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,4.0,139.0,170.0,31.0,149.33333333333334,13.77777777777778,139.0,1.36,2.2,0.8400000000000001,1.87,0.3399999999999999,1.36,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,1.0,10.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,9.333333333333334,4.222222222222222,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,3.3333333333333335,0.0,14.41,31.56,17.15,22.735,5.883333333333333,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,2.1166666666666666e-06,2.8222222222222223e-06,0.0,166.0,225.0,59.0,195.0,20.0,166.0
21.0,51.0,30.0,40.5,9.75,45.0,11.0,85.0,74.0,53.5,21.25,59.0,44.955912,121.76,76.80408800000001,93.13172800000001,24.087908,102.9055,903.78,2237.0,1333.22,1797.945,447.08250000000004,2237.0,3.0,15.0,12.0,9.0,3.0,9.0,4.0,5.0,1.0,4.75,0.375,5.0,139.0,170.0,31.0,148.25,10.875,142.0,1.36,2.28,0.9199999999999997,1.9925,0.31624999999999986,2.28,1.0,2.0,1.0,1.5,0.5,1.0,0.0,3.0,3.0,0.75,1.125,0.0,1.0,10.0,9.0,6.75,2.875,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,9.0,3.0,9.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,9.0,9.0,3.25,2.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.5,2.25,3.0,13.64,31.56,17.919999999999998,20.26875,6.628749999999999,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.5875e-06,2.3812500000000003e-06,0.0,166.0,225.0,59.0,202.5,22.5,225.0
21.0,51.0,30.0,40.0,9.5,44.0,11.0,85.0,74.0,52.0,20.5,56.0,44.955912,121.76,76.80408800000001,92.213978,23.629033,101.07,903.78,2607.0,1703.22,1982.945,624.0550000000001,2607.0,3.0,15.0,12.0,8.5,3.25,8.0,4.0,5.0,1.0,4.75,0.375,5.0,139.0,170.0,31.0,150.25,9.875,146.0,1.36,2.2,0.8400000000000001,1.9525000000000001,0.29624999999999996,2.2,1.0,2.0,1.0,1.5,0.5,1.0,0.0,3.0,3.0,0.75,1.125,0.0,1.0,10.0,9.0,6.25,2.625,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,8.5,3.25,8.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,9.0,9.0,3.75,2.625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.0,2.0,4.0,13.51,31.56,18.049999999999997,20.20375,6.69375,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.5875e-06,2.3812500000000003e-06,0.0,166.0,194.0,28.0,187.0,10.5,194.0
14.0,28.0,14.0,18.2,5.04,14.0,11.0,78.0,67.0,61.2,20.16,78.0,28.0855,58.6934,30.607899999999997,37.5811624,11.394794879999997,28.0855,1687.0,1814.0,127.0,1720.6,40.31999999999998,1687.0,3.0,14.0,11.0,11.0,3.6,14.0,3.0,4.0,1.0,3.4,0.48,3.0,111.0,170.0,59.0,125.4,17.840000000000003,111.0,1.36,1.91,0.5499999999999998,1.7939999999999998,0.17360000000000003,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.8,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,9.0,9.0,2.2,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.6,1.7599999999999998,4.0,10.32,22.235,11.915,18.775,3.3820000000000014,20.44,0.0,0.773,0.773,0.4638,0.37104,0.773,0.0,0.5953947,0.5953947,0.11908021000000002,0.19052579600000003,0.0,194.0,227.0,33.0,220.0,10.4,227.0
21.0,50.0,29.0,39.0,12.0,21.0,11.0,80.0,69.0,51.0,26.666666666666668,11.0,44.955912,118.71,73.754088,90.02863733333334,30.048483555555553,44.955912,505.08,1828.05,1322.97,1382.3766666666668,584.8644444444444,505.08,3.0,14.0,11.0,9.0,4.0,3.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,4.0,139.0,170.0,31.0,149.33333333333334,13.77777777777778,139.0,1.36,2.2,0.8400000000000001,1.84,0.32,1.36,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,1.0,10.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.333333333333333,3.1111111111111107,0.0,14.41,33.285,18.874999999999996,23.31,6.649999999999999,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,2.1166666666666666e-06,2.8222222222222223e-06,0.0,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0
